ID	Route	Call	Port	Round_trip	Time
1263	8	8	JEDDAH	14	123
1264	8	9	AIN SUKHNA	14	127
1265	8	10	AQABA	14	130
1266	8	11	DJIBOUTI	14	135
1267	8	12	SINGAPORE	14	146
1268	8	13	SHANGHAI	14	154
1269	8	2	NINGBO	15	107
1270	8	3	TAIPEI	15	109
1271	8	4	XIAMEN	15	110
1272	8	5	SHEKOU	15	112
1273	8	6	SINGAPORE	15	117
1274	8	7	DJIBOUTI	15	126
1275	8	8	JEDDAH	15	130
1276	8	9	AIN SUKHNA	15	134
1277	8	10	AQABA	15	137
1278	8	11	DJIBOUTI	15	142
1279	8	12	SINGAPORE	15	153
1280	8	13	SHANGHAI	15	161
1281	8	2	NINGBO	16	114
1282	8	3	TAIPEI	16	116
1283	8	4	XIAMEN	16	117
1284	8	5	SHEKOU	16	119
1285	8	6	SINGAPORE	16	124
1286	8	7	DJIBOUTI	16	133
1287	8	8	JEDDAH	16	137
1288	8	9	AIN SUKHNA	16	141
1289	8	10	AQABA	16	144
1290	8	11	DJIBOUTI	16	149
1291	8	12	SINGAPORE	16	160
1292	8	13	SHANGHAI	16	168
1293	8	2	NINGBO	17	121
1294	8	3	TAIPEI	17	123
1295	8	4	XIAMEN	17	124
1296	8	5	SHEKOU	17	126
1297	8	6	SINGAPORE	17	131
1298	8	7	DJIBOUTI	17	140
1299	8	8	JEDDAH	17	144
1300	8	9	AIN SUKHNA	17	148
1301	8	10	AQABA	17	151
1302	8	11	DJIBOUTI	17	156
1303	8	12	SINGAPORE	17	167
1304	8	13	SHANGHAI	17	175
