ID	Route	Call	Port	Round_trip	Time
536	5	2	MUNDRA	5	38
537	5	3	NHAVA SHEVA	5	41
538	5	4	POINTE NOIRE	5	61
539	5	5	TEMA	5	66
540	5	6	COTONOU	5	68
541	5	7	CAPE TOWN	5	80
542	5	8	DURBAN	5	85
543	5	9	JEBEL ALI	5	105
544	5	1	JEBEL ALI	6	42
545	5	2	MUNDRA	6	45
546	5	3	NHAVA SHEVA	6	48
547	5	4	POINTE NOIRE	6	68
548	5	5	TEMA	6	73
549	5	6	COTONOU	6	75
550	5	7	CAPE TOWN	6	87
551	5	8	DURBAN	6	92
552	5	9	JEBEL ALI	6	112
553	5	1	JEBEL ALI	7	49
554	5	2	MUNDRA	7	52
555	5	3	NHAVA SHEVA	7	55
556	5	4	POINTE NOIRE	7	75
557	5	5	TEMA	7	80
558	5	6	COTONOU	7	82
559	5	7	CAPE TOWN	7	94
560	5	8	DURBAN	7	99
561	5	9	JEBEL ALI	7	119
562	5	1	JEBEL ALI	8	56
563	5	2	MUNDRA	8	59
564	5	3	NHAVA SHEVA	8	62
565	5	4	POINTE NOIRE	8	82
566	5	5	TEMA	8	87
567	5	6	COTONOU	8	89
568	5	7	CAPE TOWN	8	101
569	5	8	DURBAN	8	106
570	5	9	JEBEL ALI	8	126
571	5	1	JEBEL ALI	9	63
572	5	2	MUNDRA	9	66
573	5	3	NHAVA SHEVA	9	69
574	5	4	POINTE NOIRE	9	89
575	5	5	TEMA	9	94
576	5	6	COTONOU	9	96
577	5	7	CAPE TOWN	9	108
578	5	8	DURBAN	9	113
579	5	9	JEBEL ALI	9	133
580	5	1	JEBEL ALI	10	70
581	5	2	MUNDRA	10	73
582	5	3	NHAVA SHEVA	10	76
583	5	4	POINTE NOIRE	10	96
584	5	5	TEMA	10	101
585	5	6	COTONOU	10	103
586	5	7	CAPE TOWN	10	115
587	5	8	DURBAN	10	120
588	5	9	JEBEL ALI	10	140
589	5	2	MUNDRA	11	80
590	5	3	NHAVA SHEVA	11	83
591	5	4	POINTE NOIRE	11	103
