ID	Route	Call	Port	Round_trip	Time
8011	73	5	HELSINGBORG	17	124
8012	73	6	GDYNIA	17	125
8013	73	7	TILBURY	17	129
8014	73	8	FERROL	17	132
8015	73	9	BILBAO	17	136
8016	73	2	ROTTERDAM	18	125
8017	73	3	OSLO	18	128
8018	73	4	AARHUS	18	129
8019	73	5	HELSINGBORG	18	131
8020	73	6	GDYNIA	18	132
8021	73	7	TILBURY	18	136
8022	73	8	FERROL	18	139
8023	73	9	BILBAO	18	143
8024	73	2	ROTTERDAM	19	132
8025	73	3	OSLO	19	135
8026	73	4	AARHUS	19	136
8027	73	5	HELSINGBORG	19	138
8028	73	6	GDYNIA	19	139
8029	73	7	TILBURY	19	143
8030	73	8	FERROL	19	146
8031	73	9	BILBAO	19	150
8032	73	2	ROTTERDAM	20	139
8033	73	3	OSLO	20	142
8034	73	4	AARHUS	20	143
8035	73	5	HELSINGBORG	20	145
8036	73	6	GDYNIA	20	146
8037	73	7	TILBURY	20	150
8038	73	8	FERROL	20	153
8039	73	9	BILBAO	20	157
8040	73	2	ROTTERDAM	21	146
8041	73	3	OSLO	21	149
8042	73	4	AARHUS	21	150
8043	73	5	HELSINGBORG	21	152
8044	73	6	GDYNIA	21	153
8045	73	7	TILBURY	21	157
8046	73	8	FERROL	21	160
8047	73	9	BILBAO	21	164
8048	73	2	ROTTERDAM	22	153
8049	73	3	OSLO	22	156
8050	73	4	AARHUS	22	157
8051	73	5	HELSINGBORG	22	159
8052	73	6	GDYNIA	22	160
8053	73	7	TILBURY	22	164
8054	73	8	FERROL	22	167
8055	73	9	BILBAO	22	171
8056	73	2	ROTTERDAM	23	160
8057	73	3	OSLO	23	163
8058	73	4	AARHUS	23	164
8059	73	5	HELSINGBORG	23	166
8060	73	6	GDYNIA	23	167
8061	73	7	TILBURY	23	171
8062	73	8	FERROL	23	174
8063	73	9	BILBAO	23	178
8064	74	1	BILBAO	1	3
8065	74	2	TILBURY	1	6
8066	74	3	ROTTERDAM	1	7
8067	74	4	BILBAO	1	10
8068	74	2	TILBURY	2	13
8069	74	3	ROTTERDAM	2	14
8070	74	4	BILBAO	2	17
8071	74	2	TILBURY	3	20
8072	74	3	ROTTERDAM	3	21
8073	74	4	BILBAO	3	24
8074	74	2	TILBURY	4	27
8075	74	3	ROTTERDAM	4	28
8076	74	4	BILBAO	4	31
8077	74	2	TILBURY	5	34
8078	74	3	ROTTERDAM	5	35
8079	74	4	BILBAO	5	38
8080	74	2	TILBURY	6	41
8081	74	3	ROTTERDAM	6	42
8082	74	4	BILBAO	6	45
8083	74	2	TILBURY	7	48
8084	74	3	ROTTERDAM	7	49
8085	74	4	BILBAO	7	52
8086	74	2	TILBURY	8	55
8087	74	3	ROTTERDAM	8	56
8088	74	4	BILBAO	8	59
8089	74	2	TILBURY	9	62
8090	74	3	ROTTERDAM	9	63
8091	74	4	BILBAO	9	66
8092	74	2	TILBURY	10	69
8093	74	3	ROTTERDAM	10	70
8094	74	4	BILBAO	10	73
8095	74	2	TILBURY	11	76
8096	74	3	ROTTERDAM	11	77
8097	74	4	BILBAO	11	80
8098	74	2	TILBURY	12	83
8099	74	3	ROTTERDAM	12	84
8100	74	4	BILBAO	12	87
8101	74	2	TILBURY	13	90
8102	74	3	ROTTERDAM	13	91
8103	74	4	BILBAO	13	94
8104	74	2	TILBURY	14	97
8105	74	3	ROTTERDAM	14	98
8106	74	4	BILBAO	14	101
8107	74	2	TILBURY	15	104
8108	74	3	ROTTERDAM	15	105
8109	74	4	BILBAO	15	108
